#,Sentance,Embedding
2285,"He drew me into his office, remarkingin a reverent voice that it was a sad time for all of us, and offeredme a cigar.",[14.028159   -0.88668215  2.072388  ]
2286,"“My memory goes back to when first I met him,” he said.",[ -0.29732585 -12.825291   -34.75939   ]
2287,“A young majorjust out of the army and covered over with medals he got in the war.,[ 19.155106 -31.032795 -26.916683]
2288,He was so hard up he had to keep on wearing his uniform because hecouldn’t buy some regular clothes.,[ 18.516018 -12.907708 -10.621854]
2289,First time I saw him was when hecame into Winebrenner’s poolroom at Forty-third Street and asked for ajob.,[ 10.316886   -18.07335     -0.20785986]
2290,He hadn’t eat anything for a couple of days.,[-15.727955 -32.162704  -4.572697]
2291,"‘Come on have somelunch with me,’ I said.",[-26.152132    -0.08399199 -14.996144  ]
2292,He ate more than four dollars’ worth of foodin half an hour.”“Did you start him in business?” I inquired.,[ 24.22179  -20.768232 -21.381506]
2293,“Start him!,[-37.508377   -7.9922967 -23.954376 ]
2294,"I made him.”“Oh.”“I raised him up out of nothing, right out of the gutter.",[-14.09722   -15.031736    1.9001169]
2295,"I saw rightaway he was a fine-appearing, gentlemanly young man, and when he toldme he was at Oggsford I knew I could use him good.",[  8.58434   -14.528894   -1.9313961]
2296,I got him to jointhe American Legion and he used to stand high there.,[ 11.545533 -15.437528  -7.324923]
2297,Right off he didsome work for a client of mine up to Albany.,[  2.119068  32.44266  -24.993265]
2298,We were so thick likethat in everything”—he held up two bulbous fingers—“always together.”I wondered if this partnership had included the World’s Seriestransaction in 1919.,[16.280214  9.286436 16.963158]
2299,"“Now he’s dead,” I said after a moment.",[ -5.5780225 -38.5257    -16.245766 ]
2300,"“You were his closest friend,so I know you’ll want to come to his funeral this afternoon.”“I’d like to come.”“Well, come then.”The hair in his nostrils quivered slightly, and as he shook his headhis eyes filled with tears.",[20.977497  -1.2821229 17.941608 ]
2301,"“I can’t do it—I can’t get mixed up in it,” he said.",[-17.310503  -19.085814    1.6257241]
2302,“There’s nothing to get mixed up in.,[-28.219078  -4.246436 -30.789309]
2303,It’s all over now.”“When a man gets killed I never like to get mixed up in it in anyway.,[ -4.085748 -10.918564  -9.90679 ]
2304,I keep out.,[-35.196186  -9.833655 -16.986324]
2305,"When I was a young man it was different—if a friendof mine died, no matter how, I stuck with them to the end.",[  2.7981927  -18.013988    -0.14687613]
2306,"You maythink that’s sentimental, but I mean it—to the bitter end.”I saw that for some reason of his own he was determined not to come,so I stood up.",[ 2.042106  -9.992641  -1.4460188]
2307,“Are you a college man?” he inquired suddenly.,[-13.247357 -10.887233 -11.988292]
2308,"For a moment I thought he was going to suggest a “gonnegtion,” but heonly nodded and shook my hand.",[  6.8370976 -28.037172  -11.562771 ]
2309,"“Let us learn to show our friendship for a man when he is alive andnot after he is dead,” he suggested.",[ -7.0243053 -40.805187  -15.002856 ]
2310,“After that my own rule is to leteverything alone.”When I left his office the sky had turned dark and I got back to WestEgg in a drizzle.,[10.300352  9.46572  -7.824091]
2311,After changing my clothes I went next door and foundMr. Gatz walking up and down excitedly in the hall.,[ 11.930162 -12.262498 -12.364814]
2312,His pride in hisson and in his son’s possessions was continually increasing and now hehad something to show me.,[20.083174    0.11115023 -5.835793  ]
2313,“Jimmy sent me this picture.” He took out his wallet with tremblingfingers.,[-18.564045  30.270615 -10.578096]
2314,"“Look there.”It was a photograph of the house, cracked in the corners and dirtywith many hands.",[ 37.57819    9.679205 -20.488066]
2315,He pointed out every detail to me eagerly.,[ -9.6646385 -26.366497   -1.3048315]
2316,“Lookthere!” and then sought admiration from my eyes.,[  1.4992267 -28.103569    1.4708654]
2317,He had shown it sooften that I think it was more real to him now than the house itself.,[ -9.832613 -33.677513  19.678679]
2318,“Jimmy sent it to me.,[-19.31253   32.10794  -10.973024]
2319,I think it’s a very pretty picture.,[-37.959576 -20.90593    8.020308]
2320,It shows upwell.”“Very well.,[-34.283672  -22.866684    5.7347283]
2321,Had you seen him lately?”“He come out to see me two years ago and bought me the house I live innow.,[  8.619177  -18.283623   -2.6721442]
2322,"Of course we was broke up when he run off from home, but I seenow there was a reason for it.",[ 1.9800079 -8.814659  -5.01511  ]
2323,He knew he had a big future in front ofhim.,[-16.603167  -27.993256   -3.2953084]
2324,"And ever since he made a success he was very generous with me.”He seemed reluctant to put away the picture, held it for anotherminute, lingeringly, before my eyes.",[ 22.735641   -13.049857     0.21462658]
2325,Then he returned the wallet andpulled from his pocket a ragged old copy of a book called HopalongCassidy.,[ 25.493036 -27.868982  19.269812]
2326,"“Look here, this is a book he had when he was a boy.",[-14.7375765  -4.493764   -7.2893863]
2327,It just showsyou.”He opened it at the back cover and turned it around for me to see.,[-30.35019  -14.803312 -22.82026 ]
2328,"Onthe last flyleaf was printed the word schedule, and the date September12, 1906.",[43.10944   -2.2111235 -1.160649 ]
2329,"And underneath:    Rise from bed                                  6:00      a.m.    Dumbell exercise and wall-scaling              6:15-6:30 ”    Study electricity, etc.",[34.909233 30.37775   3.750114]
2330,7:15-8:15 ”    Work                                           8:30-4:30 p.m.,[-10.415282 -11.168692 -28.541548]
2331,"Baseball and sports                            4:30-5:00 ”    Practise elocution, poise and how to attain it 5:00-6:00 ”    Study needed inventions                        7:00-9:00 ”               General Resolves  * No wasting time at Shafters or [a name, indecipherable]  * No more smokeing or chewing.",[39.492893 12.880764 26.37918 ]
2332,"* Bath every other day  * Read one improving book or magazine per week  * Save $5.00 [crossed out] $3.00 per week  * Be better to parents“I came across this book by accident,” said the old man.",[ 19.223694  28.124666 -23.832071]
2333,"“It justshows you, don’t it?”“It just shows you.”“Jimmy was bound to get ahead.",[-16.664854   8.397022 -23.328653]
2334,He always had some resolves like thisor something.,[-12.963435 -34.551323  -6.587097]
2335,Do you notice what he’s got about improving his mind?,[ -8.681837 -22.997612 -10.830245]
2336,Hewas always great for that.,[-37.36445    -1.2588557   4.000825 ]
2337,"He told me I et like a hog once, and I beathim for it.”He was reluctant to close the book, reading each item aloud and thenlooking eagerly at me.",[ 5.280558  -4.4080467 -7.772506 ]
2338,I think he rather expected me to copy down thelist for my own use.,[ -5.6793346 -21.29598     8.107551 ]
2339,"A little before three the Lutheran minister arrived from Flushing, andI began to look involuntarily out the windows for other cars.",[28.774664   2.7955723 -4.888068 ]
2340,So didGatsby’s father.,[-34.672173 -13.679606 -28.36576 ]
2341,"And as the time passed and the servants came in andstood waiting in the hall, his eyes began to blink anxiously, and hespoke of the rain in a worried, uncertain way.",[25.575943 -3.329569 16.635635]
2342,"The minister glancedseveral times at his watch, so I took him aside and asked him to waitfor half an hour.",[13.927878  -1.4015478 -8.590199 ]
2343,But it wasn’t any use.,[-26.07243   -39.13174     2.4372652]
2344,Nobody came.,[-21.511772  -5.303952 -27.415346]
2345,"About five o’clock our procession of three cars reached the cemeteryand stopped in a thick drizzle beside the gate—first a motor hearse,horribly black and wet, then Mr. Gatz and the minister and me in thelimousine, and a little later four or five servants and the postmanfrom West Egg, in Gatsby’s station wagon, all wet to the skin.",[31.875626 22.20701   5.025483]
2346,As westarted through the gate into the cemetery I heard a car stop and thenthe sound of someone splashing after us over the soggy ground.,[31.954191 13.609773 -7.617848]
2347,Ilooked around.,[-37.0587   -11.587213 -21.645592]
2348,It was the man with owl-eyed glasses whom I had foundmarvelling over Gatsby’s books in the library one night three monthsbefore.,[ 9.1890135 31.743612  15.969095 ]
2349,I’d never seen him since then.,[-17.44763  -18.812569 -23.247131]
2350,"I don’t know how he knew about thefuneral, or even his name.",[ -9.007591 -21.733646 -22.129002]
2351,"The rain poured down his thick glasses, andhe took them off and wiped them to see the protecting canvas unrolledfrom Gatsby’s grave.",[ 33.201656 -15.961715  17.615208]
2352,"I tried to think about Gatsby then for a moment, but he was alreadytoo far away, and I could only remember, without resentment, thatDaisy hadn’t sent a message or a flower.",[ 6.0788474  33.288868   -0.29575986]
2353,"Dimly I heard someone murmur“Blessed are the dead that the rain falls on,” and then the owl-eyedman said “Amen to that,” in a brave voice.",[40.1961    -7.3390503  3.576212 ]
2354,We straggled down quickly through the rain to the cars.,[ 41.375698   -11.920349    -0.04885636]
2355,Owl-eyes spoketo me by the gate.,[ -2.6464517 -19.032072  -34.03066  ]
2356,"“I couldn’t get to the house,” he remarked.",[-16.89312    -14.400023    -0.37090653]
2357,“Neither could anybody else.”“Go on!” He started.,[-15.575354 -24.190475 -27.122675]
2358,"“Why, my God!",[-35.78799    2.303725 -16.815184]
2359,"they used to go there by thehundreds.”He took off his glasses and wiped them again, outside and in.",[ 32.43242  -17.157932  18.9765  ]
2360,"“The poor son-of-a-bitch,” he said.",[-22.829105  -17.383299   -2.2521157]
2361,One of my most vivid memories is of coming back West from prep schooland later from college at Christmas time.,[ 26.71352   12.231432 -20.25342 ]
2362,"Those who went farther thanChicago would gather in the old dim Union Station at six o’clock of aDecember evening, with a few Chicago friends, already caught up intotheir own holiday gaieties, to bid them a hasty goodbye.",[29.954884  24.574497  -5.0946355]
2363,"I rememberthe fur coats of the girls returning from Miss This-or-That’s and thechatter of frozen breath and the hands waving overhead as we caughtsight of old acquaintances, and the matchings of invitations: “Are yougoing to the Ordways’?",[23.915237   -0.35031423 27.221354  ]
2364,the Herseys’?,[-46.59178  -14.191668 -25.008999]
2365,the Schultzes’?” and the longgreen tickets clasped tight in our gloved hands.,[23.221708  -7.2085423 25.613888 ]
